regression,age
31.705662,28.476386036960978
50.379425,46.425735797399035
47.056206,45.8590006844627
61.675430000000006,62.01779603011636
37.73709,34.28336755646817
41.110620000000004,29.664613278576322
47.235817,44.383299110198486
42.40011,33.13347022587269
54.294853,45.752224503764545
33.892685,25.451060917180012
38.406929999999996,26.398357289527716
46.248909999999995,43.07734428473648
75.87356,70.51882272416155
45.002777,35.45516769336072
40.701653,31.578370978781656
42.641945,38.839151266255996
38.87022,30.688569472963728
37.97162,29.256673511293634
63.044197,66.32991101984942
43.800186,36.553045859000676
62.227340000000005,50.57357973990418
38.330757,23.731690622861056
67.73566,62.50513347022587
41.9591,21.152635181382614
56.56182,58.79260780287475
47.395226,49.015742642026005
44.127759999999995,46.297056810403824
72.91209,75.07734428473648
38.079273,28.372347707049965
36.429359999999996,26.521560574948662
32.152107,30.18206707734429
33.043246999999994,32.70362765229295
47.489166,45.29500342231349
34.576225,19.980835044490075
64.81133,70.14373716632443
37.872856,28.810403832991103
35.074856,23.11019849418207
79.46911,86.3189596167009
39.98898,28.24366872005476
36.46145,26.75427789185489
48.28694,38.88569472963725
38.730232,33.34976043805612
