regression,age
53.718132,54.68583162217659
75.67993,67.73990417522245
54.369643999999994,54.21492128678987
63.03940600000001,67.16221765913758
43.504776,41.889117043121146
74.25156,72.3258042436687
36.512093,32.16974674880219
60.932556000000005,54.425735797399035
64.42335,63.663244353182755
44.78282,53.53593429158111
73.104256,75.97262149212868
36.134964000000004,31.895961670088983
38.89476,31.80835044490076
61.49945,59.26351813826147
60.834892,63.181382614647504
46.124245,39.17590691307323
75.56064599999999,78.5845311430527
51.758359999999996,58.368240930869284
56.662193,45.388090349075966
37.112648,36.06023271731691
49.935402,44.88158795345654
71.39905999999999,72.59411362080766
68.02327,69.32511978097193
50.648506,60.5968514715948
64.61526500000001,66.52703627652294
41.91532,39.036276522929505
59.839592,61.58795345653662
55.385674,55.54004106776181
50.876045,52.53114305270363
53.710846,58.568104038329906
64.034454,70.71047227926078
32.761494,32.577686516084874
67.5822,62.80355920602327
37.71013,43.16221765913758
61.0878,55.58110882956878
67.01767,65.66735112936345
46.815712,44.02464065708419
58.145676,60.016427104722794
67.33686999999999,62.24503764544832
33.0394,33.138945927446954
35.60962,32.64339493497605
66.37321999999999,67.1129363449692
52.32421,47.35386721423682
49.02169,37.94934976043805
30.810007000000002,28.120465434633807
59.378822,60.84052019164955
28.723759,22.973305954825463
66.27891,64.46817248459959
58.08445,47.72347707049966
66.05423,65.40999315537303
66.35314,63.24709103353867
26.533034999999998,26.57905544147844
52.271491999999995,48.331279945242976
29.360477000000003,27.83572895277207
53.633590000000005,41.741273100616006
32.19805,30.006844626967826
62.022026000000004,62.06160164271046
59.468338,55.54004106776181
50.492020000000004,46.59000684462697
67.83684000000001,59.88227241615331
59.915512,62.425735797399035
74.217995,68.48186173853524
67.89611,66.90759753593429
74.84996,70.9514031485284
75.001305,72.30663928815879
56.525887,58.568104038329906
44.90194,44.48186173853525
72.58989,69.06776180698152
35.63678,41.71937029431896
70.20962,69.6892539356605
57.68290699999999,58.78165639972622
36.52207,29.004791238877484
35.086754,34.288843258042434
78.52636,83.81108829568788
64.93097,60.895277207392205
56.48530600000001,57.86447638603696
65.48409000000001,72.13141683778234
19.303738,25.1854893908282
37.902534,36.91991786447639
65.93141,61.06502395619439
49.488853000000006,46.00684462696783
53.59449,47.0691307323751
57.42039499999999,59.9069130732375
30.938124,30.17659137577002
35.112792999999996,31.61670088980151
54.62712,54.21492128678987
42.076904,49.919233401779614
69.62984499999999,67.79466119096509
60.571290000000005,62.06160164271046
56.76806,51.65776865160849
57.18065,59.74264202600958
65.44111,59.671457905544145
70.53021,71.66324435318275
51.472176,54.19301848049281
36.12034,33.59342915811088
71.44968,73.18275154004107
39.926083,41.20191649555099
74.61707,75.6331279945243
71.50155,72.3504449007529
68.39517,68.50924024640658
30.016240999999997,29.114305270362767
44.611084000000005,38.93771389459275
37.442314,30.11909650924025
56.873709999999996,59.68514715947981
63.754417000000004,55.21971252566736
58.639877,51.29089664613279
34.557320000000004,29.817932922655714
51.77195,54.48596851471596
71.44578,74.98973305954826
43.40233,40.81314168377824
54.058823,51.65776865160849
40.342278,38.58726899383984
64.81026999999999,62.09445585215607
61.80064399999999,67.77275838466804
65.917496,58.28062970568104
51.722404,46.89664613278576
54.29359399999999,60.5968514715948
65.1006,66.27515400410678
57.677704000000006,60.07939767282682
26.500041999999997,29.738535249828885
64.53242,62.680355920602324
67.507324,66.94866529774127
72.73221600000001,67.33196440793976
63.056625,59.83572895277207
31.57027,32.361396303901444
81.13866,86.19849418206707
63.772285,60.46269678302532
57.873955,55.23887748117728
41.118958,45.7741273100616
33.767754,31.95619438740589
68.9113,68.4845995893224
46.181923,45.6974674880219
64.25529499999999,63.876796714579065
23.385451999999997,24.876112251882272
60.81551999999999,59.471594798083494
52.86795,49.043121149897324
46.921875,46.22039698836414
57.6165,54.277891854893895
28.849718,25.713894592744694
72.35597,68.12320328542093
55.978719999999996,61.015742642026005
52.017525,52.12867898699521
64.48814399999999,66.90759753593429
43.1791,41.05954825462013
70.49715,69.06776180698152
58.87594,52.6652977412731
62.728669999999994,54.74332648870637
38.888884999999995,37.097878165639976
64.3646,67.69883641341546
61.142019999999995,60.101300479123886
58.397026000000004,59.74264202600958
35.330498,25.927446954141
51.9196,53.41273100616017
69.79025,70.24777549623546
47.874054,56.9637234770705
44.663948,45.25667351129363
71.42491,70.1409993155373
29.31553,36.67077344284736
26.406807,29.357973990417523
59.85286,61.15263518138261
70.96826999999999,65.09514031485284
34.72224,31.59206023271732
52.84665,44.991101984941814
49.919907,53.670088980150574
39.883144,41.20465434633813
55.16819,57.06776180698152
45.454384000000005,47.014373716632434
